name,id,avg_household_income,median_income,percent_poverty,per_capita_income
17077010200,17077010200,48299,37910,4.5,19867
17077010300,17077010300,53794,43750,3.7,21466
17077010400,17077010400,59610,50765,3.1,24517
17077010600,17077010600,55081,36676,9.5,23830
17077010700,17077010700,30874,23000,18.9,13530
17077010800,17077010800,47734,35093,8.4,21877
17077010900,17077010900,53376,34773,17.4,20750
17077011000,17077011000,84448,55748,4.0,40023
17077011100,17077011100,21399,11502,59.6,11983
17077011200,17077011200,29393,14725,26.4,14607
17077011400,17077011400,32854,14141,24.0,15092
17077011600,17077011600,81844,60913,3.5,34165
17077011700,17077011700,31398,13494,15.0,8680
17079977300,17079977300,61496,52322,0.9,24695
17079977400,17079977400,52852,37192,7.2,22849
17079977500,17079977500,65851,57769,1.1,25729
17081050100,17081050100,63298,47949,2.9,25949
17081050200,17081050200,56325,54107,5.8,21320
17081050300,17081050300,60196,52682,3.4,23864
17081050400,17081050400,61447,44891,1.8,15549
17081050500,17081050500,65615,36736,10.0,32728
17081050600,17081050600,92567,62635,3.0,40035
17081050700,17081050700,59635,38246,8.9,25916
17081050800,17081050800,69737,45637,5.4,28416
17081050900,17081050900,36594,30188,14.0,14657
17081051000,17081051000,29688,14734,43.8,12483
17081051100,17081051100,41689,29280,17.5,17036
17083010100,17083010100,62611,53355,3.3,23889
17083010200,17083010200,83609,70451,2.0,30725
17083010300,17083010300,68926,56784,2.9,23900
17083010401,17083010401,62222,50465,4.5,25767
17083010402,17083010402,69222,60938,2.4,26070
17083010500,17083010500,91516,48200,4.7,38052
17085020100,17085020100,64151,49469,1.6,27582
17085020200,17085020200,69416,53548,2.4,27813
17085020300,17085020300,84134,58176,2.6,37557
17085020401,17085020401,91878,63596,0.3,43307
17085020402,17085020402,65495,49722,4.7,28968
17085020500,17085020500,62333,45931,4.2,25959
17087977600,17087977600,59789,48347,1.3,24954
17087977700,17087977700,57320,41528,4.1,22512
17087977800,17087977800,50930,36793,4.2,21721
17087980000,17087980000,7000,14079,0.0,68
17089850101,17089850101,80985,55695,4.1,26014
17089850103,17089850103,114503,94352,0.6,39152
17089850105,17089850105,141017,109268,1.0,45120
17089850106,17089850106,112299,78374,1.8,36263
17089850201,17089850201,82490,59211,6.3,20758
17089850202,17089850202,65143,45475,4.0,14836
17089850301,17089850301,52446,40493,9.0,13340
17089850302,17089850302,78142,52714,3.7,27284
17089850400,17089850400,86558,66397,1.5,37853
17089850500,17089850500,91394,59808,0.6,38835
17089850600,17089850600,116620,86786,0.5,43670
17089850701,17089850701,114163,98412,0.4,37108
17089850702,17089850702,84299,65793,0.4,38266
17089850703,17089850703,111144,83877,0.7,40154
17089850800,17089850800,81589,57082,2.8,23782
17089851000,17089851000,61249,46529,5.1,22910
17089851101,17089851101,79764,61304,10.5,25332
17089851102,17089851102,77459,63011,8.8,24840
17089851301,17089851301,72117,42745,13.4,20961
17089851302,17089851302,60017,42073,34.8,14823
17089851400,17089851400,66071,48202,15.1,16467
17089851500,17089851500,67388,31125,10.9,20636
17089851600,17089851600,61980,40678,19.9,20202
17089851801,17089851801,95269,78517,1.3,32128
17089851904,17089851904,97569,53591,6.0,32072
17089851905,17089851905,112094,98980,0.2,40379
17089851907,17089851907,93266,82290,3.2,31338
17089851908,17089851908,74864,64934,3.8,26173
17089851909,17089851909,98292,71541,1.9,37016
17089851910,17089851910,91680,69876,3.4,34620
17089852001,17089852001,111912,78112,1.8,41699
17089852002,17089852002,95115,72921,1.1,36031
17089852003,17089852003,138367,120398,1.4,53053
17089852101,17089852101,178336,142041,0.3,52452
17089852102,17089852102,156817,114656,1.2,51387
17089852201,17089852201,104802,76525,3.1,42258
17089852202,17089852202,89922,69580,3.5,29446
17089852300,17089852300,90458,60218,11.2,44506
17089852401,17089852401,154429,112701,0.5,50160
17089852402,17089852402,147897,114717,0.7,45958
17089852403,17089852403,91537,66120,0.6,34015
17089852500,17089852500,100956,72792,1.9,37275
17089852601,17089852601,115077,83528,3.7,46881
17089852606,17089852606,141822,119835,0.5,49809
17089852700,17089852700,91120,73052,5.1,37465
17089852803,17089852803,89131,74795,8.1,33533
17089852805,17089852805,108115,95325,0.7,35368
17089852806,17089852806,147088,123764,0.0,45904
17089852807,17089852807,189126,123633,1.3,61206
17089852808,17089852808,112160,87851,0.8,38264
17089852903,17089852903,78321,60060,3.9,34518
17089852904,17089852904,53273,45816,15.7,13066
17089852905,17089852905,55402,35417,7.9,16140
17089852906,17089852906,75335,55077,6.0,28144
17089852907,17089852907,65264,34339,13.0,20889
17089853001,17089853001,80317,70045,2.6,24702
17089853004,17089853004,68149,52667,4.0,29242
17089853005,17089853005,73209,44000,14.2,28179
17089853006,17089853006,84160,52321,8.5,30158
17089853007,17089853007,83880,51722,14.8,26274
17089853008,17089853008,76485,47869,2.1,22911
17089853100,17089853100,57649,44916,20.9,17210
17089853200,17089853200,52010,37700,26.1,15715
17089853300,17089853300,54854,38672,22.1,14789
17089853400,17089853400,63559,46325,25.0,14637
17089853500,17089853500,66237,41582,12.2,16087
17089853600,17089853600,54839,38867,20.8,14211
17089853900,17089853900,99934,76259,11.3,33733
17089854001,17089854001,106729,79960,1.3,37976
17089854002,17089854002,68913,46435,5.5,25035
17089854100,17089854100,57980,49943,5.5,15910
17089854200,17089854200,74840,50892,12.3,19097
17089854301,17089854301,63693,42952,16.4,15969
17089854302,17089854302,59572,39209,6.8,16067
17089854400,17089854400,71339,57233,4.7,23796
17089854501,17089854501,145466,121379,0.5,45970
17089854503,17089854503,103701,91074,0.5,34479
17089854504,17089854504,138398,125183,0.3,49383
17089854600,17089854600,54301,34741,39.5,17386
17089854700,17089854700,58192,32552,13.8,20241
17089854800,17089854800,146560,135890,0.1,47651
17089854900,17089854900,67850,55184,5.3,23109
17091010100,17091010100,81750,63455,3.5,30502
17091010201,17091010201,83703,74388,0.6,29998
17091010202,17091010202,70133,62415,1.9,27051
17091010300,17091010300,84639,65135,0.4,31405
17091010400,17091010400,90120,79107,0.9,32904
17091010500,17091010500,89238,67362,2.0,32149
17091010601,17091010601,102505,77300,0.9,34073
17091010602,17091010602,62337,50927,6.2,23095
17091010701,17091010701,68624,64184,4.3,25209
17091010702,17091010702,62828,54783,2.9,23950
17091010800,17091010800,58255,48182,5.2,22375
17091010900,17091010900,62803,52202,5.5,23190
17091011000,17091011000,33150,24066,13.4,12898
17091011100,17091011100,61740,43158,6.3,24181
17091011200,17091011200,96976,71400,2.5,39790
17091011300,17091011300,83147,62682,2.9,33784
17091011400,17091011400,38228,22419,20.9,15132
17091011500,17091011500,36441,26179,15.7,12709
17091011600,17091011600,31278,16949,24.0,10750
17091011700,17091011700,49391,27703,19.6,19716
17091011800,17091011800,55703,39058,4.0,23791
17091011900,17091011900,74247,40161,9.1,29118
17091012000,17091012000,53738,35682,6.8,14999
17091012100,17091012100,57701,38532,8.2,24324
17091012200,17091012200,71925,49444,5.3,28090
17091012300,17091012300,39684,24796,38.4,12336
17091012400,17091012400,52837,41002,22.7,18194
17091012500,17091012500,53618,41036,9.7,15400
17091012600,17091012600,81794,62738,0.7,29263
17093890101,17093890101,113622,97504,0.8,38453
17093890102,17093890102,124078,103265,2.1,39582
17093890201,17093890201,84831,65189,2.6,29591
17093890202,17093890202,73736,69483,3.8,24808
17093890301,17093890301,104478,81661,0.9,34854
17093890302,17093890302,109909,90089,1.1,38482
17093890400,17093890400,109127,83009,0.6,36029
17093890500,17093890500,93865,70707,1.8,31183
17093890600,17093890600,103075,82359,0.5,35880
17093890700,17093890700,101533,85371,0.4,31517
17095000100,17095000100,61694,48944,0.7,25126
17095000200,17095000200,77471,61238,3.0,33387
17095000300,17095000300,50131,42090,3.6,22523
17095000400,17095000400,73375,47500,6.3,34688
17095000500,17095000500,56509,39845,3.7,17572
17095000600,17095000600,53126,37740,18.0,22123
17095000700,17095000700,47829,32867,8.6,19857
17095000800,17095000800,22538,15637,23.1,8557
17095000900,17095000900,35323,22745,18.1,13615
17095001000,17095001000,37171,28864,12.1,14691
17095001100,17095001100,41365,27938,20.4,17116
17095001200,17095001200,77256,51854,1.4,35536
17095001300,17095001300,59449,49974,1.8,23824
17095001400,17095001400,70740,66848,4.1,29823
17095001500,17095001500,52724,41851,5.1,21259
17095001600,17095001600,57571,50859,1.9,23594
17097860101,17097860101,90889,69042,1.5,30139
17097860103,17097860103,101670,85270,2.0,38332
17097860104,17097860104,77569,62985,2.6,30900
17097860200,17097860200,74759,63750,8.1,26048
17097860301,17097860301,77110,53994,15.6,22539
17097860302,17097860302,64953,50694,12.8,20459
17097860400,17097860400,76969,61138,1.8,27002
17097860500,17097860500,60857,39327,27.6,20138
17097860600,17097860600,72779,52007,2.4,26840
17097860805,17097860805,84142,59205,0.9,36430
17097860806,17097860806,96064,84007,1.5,35063
17097860807,17097860807,74974,59515,5.7,36106
17097860808,17097860808,98212,76585,3.3,41792
17097860809,17097860809,128367,93722,1.5,49803
17097860810,17097860810,85441,75269,4.6,29682
17097860811,17097860811,102771,89849,0.9,37396
17097860903,17097860903,61857,45763,6.0,27037
17097860904,17097860904,89048,71806,1.3,37611
17097860905,17097860905,73335,57443,4.0,26257
17097860906,17097860906,110555,97772,0.5,38992
17097861007,17097861007,134104,117257,0.4,41735
17097861008,17097861008,103703,87360,1.1,38211
17097861009,17097861009,118031,97277,1.3,40924
17097861010,17097861010,106105,77037,1.2,34449
17097861011,17097861011,113705,97078,0.2,34518
17097861012,17097861012,98452,66375,1.6,38811
17097861013,17097861013,100433,73229,0.9,38026
17097861014,17097861014,106070,73738,0.2,35451
17097861105,17097861105,100091,82072,3.0,38924
17097861106,17097861106,120968,106443,0.9,43013
17097861107,17097861107,132309,119363,0.7,41854
17097861108,17097861108,102485,93898,1.0,36102
17097861201,17097861201,62690,55836,7.7,17099
17097861202,17097861202,76528,55817,5.1,25183
17097861301,17097861301,63711,51406,4.4,23057
17097861303,17097861303,55801,45242,7.2,14388
17097861304,17097861304,61760,44667,17.0,15520
17097861402,17097861402,85363,58887,2.6,30077
17097861403,17097861403,56683,45500,6.5,16245
17097861404,17097861404,68869,53004,3.9,20867
17097861504,17097861504,73863,61819,2.5,25273
17097861505,17097861505,139417,118622,1.1,44873
17097861506,17097861506,83028,62070,1.6,34347
17097861507,17097861507,89961,76124,3.5,29804
17097861508,17097861508,76358,50978,3.3,32607
17097861509,17097861509,94764,66793,2.7,38757
17097861510,17097861510,97351,67229,2.0,35337
17097861603,17097861603,116435,89773,0.6,47431
17097861604,17097861604,137340,115191,0.9,46449
17097861607,17097861607,88779,68158,1.9,34636
17097861608,17097861608,107454,81656,1.2,40225
17097861609,17097861609,102346,81461,4.2,35601
17097861610,17097861610,133321,108424,0.4,46755
17097861611,17097861611,157357,135989,0.1,47089
17097861701,17097861701,93409,71289,0.7,34030
17097861702,17097861702,95849,67083,8.2,33205
17097861803,17097861803,58798,50050,4.0,19693
17097861804,17097861804,57182,40233,19.4,17123
17097861901,17097861901,112601,75310,1.3,35373
17097861902,17097861902,60038,40456,2.3,23004
17097862000,17097862000,68735,43051,9.5,19548
17097862100,17097862100,66119,37857,15.1,20813
17097862200,17097862200,58716,30741,11.0,17659
17097862300,17097862300,48682,27974,16.4,14542
17097862401,17097862401,43125,23645,29.1,14337
17097862402,17097862402,50931,33048,24.5,13201
17097862501,17097862501,56215,46125,22.1,14279
17097862502,17097862502,61575,39778,28.2,12330
17097862603,17097862603,67665,51304,2.5,22538
17097862604,17097862604,71774,46835,5.4,19826
17097862605,17097862605,42773,26550,18.7,15387
17097862700,17097862700,49516,35294,23.6,11740
17097862800,17097862800,55607,32903,7.3,17967
17097862901,17097862901,47459,33045,20.8,12652
17097862902,17097862902,45291,32065,21.3,14541
17097863003,17097863003,174516,132328,0.0,691
17097863004,17097863004,66271,56745,4.7,21294
17097863005,17097863005,86400,87500,0.0,20
17097863006,17097863006,0,0,0.0,0
17097863100,17097863100,49013,38684,27.1,15420
17097863201,17097863201,68730,41625,8.9,19403
17097863202,17097863202,135592,107679,1.3,51835
17097863300,17097863300,265532,153150,2.1,94625
17097863400,17097863400,226400,125658,1.7,64670
17097863500,17097863500,199594,107416,6.3,85567
17097863601,17097863601,201954,183088,1.3,65102
17097863603,17097863603,177583,147538,0.7,54256
17097863604,17097863604,146628,114981,2.3,53201
